hash,label
07ca57fc0123245603d3f4b94a17621e,0
07cd03c458035787bf50189fb38f43a8,1
07d0c5578bdf4cfbda4b719d8bf82173,0
07d131b55efb1c08c9d554051b7954e9,1
07d13d27c6c5892d92d831dee1ead823,0
07d184eb8a1794ee22aa1e5d587efb0f,0
07d3bfa7595ae03b6006aa035ceddbf7,0
07d7c9dbccc7e75d27dfe4435214469d,1
07db062a230818580d655f17e0da1e31,0
07e7e923473ece1edb76d5f186420d43,1
07f06118cdef1d1fe22e46aabcc750e6,0
07f22105c56a2f6ac879baff999108b5,0
07f281552aa5238684113de3b50d45df,1
07f455e7882f2011bc0e71ddf03187cb,0
07f60b9c26e4902fc5093ac6ee6f093d,1
07f8033cc5fa6b4965c7582fce944261,0
07faf9a3ef48979ef315702cccdb47f9,1
080109683786638c6c1264cc62c37708,1
0809815600ca8a07a244f7e3f571f76e,0
080ca3722e9c64bf7920c9d0f0a53e1f,0
08134b9ce8fa7497944b1c8216964ab7,0
0815f2dc3813b6324fa69b9a55a725bc,1
08167deda8cea0b8a7c220127cd38499,1
081c323a1c39dc1d9f0cd55e972971ba,1
081e70ace7a5135d5c81874fe51be8e9,1
082407d72cfdab509c86152e4fcf5986,0
0824c5537331ee472eb9e303c51923c1,0
082748e08d8eaabf569e6c9110f7a334,0
0827bceddf5a350e268e13409a3f8ff8,0
0835d4363cde3f8de3f94d77dde6bf13,0
0836861644a3d937a880582c32611ad6,1
0836965eea743591fe9923ce16a55d5b,0
083e7a86de815d70f7cf610e753164dc,1
084491c08e3893ae9d8fac6bba02f920,1
084710fe343bc5c234a540c8488f63d2,1
084772cb6836e3b352b3b18d79f8bde4,0
084b8b992a9012eff2230f3f58139e4f,0
084f5c4c79e2681da960d1fc39fc21a4,0
0851b0dfbc92f00f8743dc693d06a06b,0
08570db546052079ecfbd633e0370474,1
085e94e7327000220795d6af100daa66,0
0865d1520fc11ca7990b3237b412b066,1
0868cc3638e65b6c0fa54d3ae6825660,0
087ae7fc0a7de63cab3bb10eef3c3400,0
087f493a5da8f1fb7420c8e46758dc92,0
0880812a0d456f44474c25d50721b090,0
0881b9d3f892aa6ef9a76f31048e2563,1
08835233dcdb212740c9187834b36b9f,1
0885a250b1fa6182fdbf47e42246cb00,0
0885dc23e2ddbd1b3dc7b47fbfc19cbc,0
089575fca1f3a5f8c509762cf6e245fd,1
089701870630b22e62209211926d95cf,0
08990d8da99a6cc623825a369a5e63b3,1
089d7e92df5d9710ca4f3bc637627329,0
08a153ea4aa6f22aff4ac6b7ce43ce2a,0
08aa3f7167a4af6f0a0c34cab538889a,1
08aa443b49ca05ad38d6d492edd8aa88,0
08ab7d7c662accaa79b9aee2f35acb91,1
08ab9bb8c2254802f48c6019bb2cbb11,0
08afdf0490149296a1dc9cde7d9cca3b,0
08b55e148eb6a0299d5c42654d5166e2,0
08b6c1cda483ef3cdcd2580b790c7c99,1
08bd9acafb073ec6ac46997d0d5e1200,1
08bfa80e1f477cf02589c1f13a520172,0
08c11affe423e4853414160ecc5fcb6c,0
08c3bf65a91626730493bf79bf55be65,0
08c3fb90d181c93b199a91335eb3ab85,0
08c41d572a1ee136eb5903d107af9fe3,0
08c624f7097255b3bbb26971e1370057,0
08c8d7aedaae07e9c04554e342a8401a,1
08d2d28588fee645a42213be82a1ae6e,0
08d46cb98aab81b2a71cf2b8026c022d,0
08d9802fd5cb3ad79b159aabb0de9888,0
08e2fee06e227451ef2eb228fabba828,1
08e6423064367375bd69cd917edee2b0,1
08e8069299c7bd74957af1210537f1ef,0
08f0c50f2f5817cc481485db08d7031d,1
08f4153d27d00a1522ffc31d08659a13,0
08fb38b9c9d08db28ef416a61f23a5f0,0
08fd6d3e0e903597fcdf970a9f59e41f,0
0900e1698852397de7212ec79d11e173,1
0904a7dbdfd19397e12b3e6a0ce5ca77,0
0904f932987b7f4141394a6754a3ff4b,1
090a55a465bc5229ec964efecc6d3cad,1
090b2b3ecb1c3443183d76f310691987,0
090d84136cf31e3da02fcc166bf1ee83,1
090f12468d8af5c2db55887d06c4de0f,0
091a8a7f78e45c6a5972660372e54901,1
091e8a1b98dca031948f358457bd72ea,0
092007b0f3ae8741643edbd6593e0614,1
092386189114bc375f6109eb8307cec0,0
0923a948664687184bc31be0e3678741,0
092482069b0ddb2d83a73282f97f7955,1
0924a6619882f0bd822b558a7b2d7caa,1
09257247aefa5685edb1198d677c8fc6,0
092e2ac7faea827f278c3b6f9e17cbb0,1
0930d6147f7eb732329aecadd87f9567,1
09381162e4fee9724568c221ad96e965,1
093811f2d5147b88c14cd29f4542d86d,0
093cbd261c3181c32c4bc0ba49cc5f89,1
093fa1f45b15b1860a1a541632bed815,1
0942bca6c54403de67fb6f949216ecca,0
094572fd577a826a5a1639a8e3a58971,1
09482b05a329b457a043113de1e40d8f,1
094edce16469dbb7588b132b4dc693e4,0
095118205d5cfe8632648e21e69f8b77,0
0953c385d6fa0791900baf951b07b336,0
095461ee62a9b5c4fa0916122ec69a6b,0
095a7c977f7daf823ae4418b332d8f77,0
095f46b2005c5304d499bc0a17c9b7ef,1
0965f61a2072df7381de18a57c1b5170,0
09663e880c10d62bcf66ed3a39901604,0
09742081940486be45a25ea4b9957fbe,1
09771c08967e68ccea7481868deb4389,0
097d1d3b5e5087b195623e52a460b44e,0
097da37c0bc88de9d43483912f4c8fe7,0
098aac95d25d0a2f2c555706495856aa,0
0996de5960fc40dc1215e797c43f899c,0
0998f30bd4ffaa23c3e80f8e54cf8431,1
099a811c2ad7fcfb746009c561f57377,1
099fb2412aa93c5ab2fb10cb7e62b267,0
099fbdde70429be7f0b2dfbf8e8fa9b4,0
09a2d1601d1f739927d2b642dd8a2e67,1
09a379b99ce4230746820e23e345eb8e,0
09a73191cb32bd97de2f4da44e78342c,1
09aca84ef096ae7410f34f19c47ef339,1
09aeabe9fe90acac827d6e16e8113bab,1
09b12484cf63074c959822e5ae1d6dff,0
09b73b5e8ef2fd95dd5ed4421b780638,0
09bd515a87d8d8085f0ee94fb298ca34,0
09bdf2cb1823cda78e4c54ac71ed3a6d,0
09bf15384202a74d1df984892ef18a47,0
09c8eca3914f0454f9b40ac453f17ee4,0
09cb30ca72967e6aa37909ade27a0a30,0
09d392ad7535b8dbec9d23d9b631aa4e,0
09d3f60ebc275a252041796979af5816,0
09d85d7a3abb5b2dca637c95b339530d,0
09d94704024bd11c3e7f492998aad8eb,0
09da150af81eb7e28e631dcf26634865,0
09dba7752aee8c3f4e18d6991587f101,1
09dd387aaaca05af21c6fb7f97623853,0
09ddacc4bdb6b31358e250bdcddc2db2,0
09defb6a0d7ebab88cf36f7b53405fd0,0
09e269e999d5ef5c984692178d2c7405,0
09e571be3195c8f8819dcb8a41104923,1
09e6ca83a61ec29dd2f9a98f75e4521b,0
09ef1317fa4ef4c6ea7b4eb2a549a508,1
09f2d22f9f203b92320c50c7c1d4864a,0
09f3b84062af2d5fb5969b9e75210ebb,1
09f4888641d1ac15d3699e47ca4e1398,1
0a05f9579caf834ee9651135feef0143,0
0a073d4b52ea1a3e2c195b5d65945e8e,0
0a08771aac1bc5b6fa0b61f63e3f28eb,1
0a0ac53c9fb0f8b8f963056d442a57e2,0
0a0b219b88d82cc04578ecfbc034a01c,0
0a0ca854ffbfaf579dff8a218ddf3dbb,1
0a0e2793271e642c78fad7b8c3febdbc,0
0a0f41da464e7e3bb7d78ff333f35198,0
0a11d04e2f5e217b199f7e41a8995bc5,0
0a11d9097c026bea6e41be2e8f713f42,0
0a1a9ffa0d803c3663cc06528df5012b,1
0a1c322b05e02504f83ff7030d985d95,0
0a1d47607930ef3e105b1e5c1d1df0d0,0
0a200368cb081089ef3aec17fde13100,0
0a2abb1cb5f100aa5a1c0375119ff9e8,1
0a32c360c56b3676bb86f97111945c36,1
0a3f7e5eb113f768dbcba51d00495e3b,1
0a433af5e8c9615fdc2c5ea3072b745a,1
0a437fb1e3676922ae25f6be9222cb1b,0
0a4625b0c11d714e51dc3a75a56ec7b9,1
0a462912c81f53f2bb00b2cf6444cd2e,0
0a49f2ffd630b74cdc5592faf92dde49,0
0a4cdb3cd8b0bee9250c5dd8b07977ea,0
0a52273abeec148d0e30d344b04f36b9,1
0a528c853523e4d266b0d774573d1958,0
0a5394b7ccc76f3e08a8da76a649a277,0
0a566ad302e49b6805bdf4f3382ed8eb,1
0a57e09a88e26c2a7f4673d440c85208,0
0a57e226953136ecc4588d77cf175f7e,1
0a57f3243f06a6779e2cb7192336242e,1
0a58f5e06b8b4006f76b24ff2bc4c9ff,0
0a5aaac9bad7035090336e6529ce0adb,0
0a5ca5567a0680907d675ad06764066c,0
0a5fa39d662912e3ccc43c4b04e45536,0
0a62340c400a541cff772fb9efabb39b,1
0a63d6c01f5042634255187c17c05fb9,0
0a64aeba3831090941ec8bdc233b8f5f,0
0a64c83111f9583e520b98b847d21868,0
0a65b1d7afded5b57b21712917e0179a,0
0a66801916aa3010cd39b5a148351102,1
0a6cd5afb33a5d5480e7df319cc08d11,0
0a6d6e27ce65c42287c30508f016de66,1
0a7482c5276a4081c0064df0b024ea78,0
0a7d671167d23fb4fd8fb852ccf7f037,0
0a827cdff4f6d5f30f7e6d1a1796f602,0
0a83dd8fe03100cb40e23f75a3ac83ba,1
0a855d4a1010739fb780d3f59af1bf9b,0
0a876f989c1ef0d1ab5316acabaaeb4b,1
0a8773a5cb3009a0d2ddfb350c4c20e5,0
0a897f4f8fdbb32d91510ba8aa2468b4,1
0a89a66026e8790243de3f2c727ce638,0
0a8dcb2cf81d6ac5c87f8ee93ad583fb,0
0a90979cf8ae6839e67cd55cf30a703d,0
0a93184ca0301a2ead27948197332d72,1
0a9498ab5f72ce77602471654d2bcb11,0
0a949bd6d3954a5c3cfb66b9137151d4,1
0a97c81b690054204a89053f18118e35,1
0a992494af9b5fac6921a8ae90e7cfd7,1
0a9fa4ddf530565d434969eb9d6a5a4e,0
0aa5b8e7bf5bb6363276b4a6e5270f35,0
0ab0d6bee7030f5a73ce9b9460c3f6de,1
0ab4acd64825a2b5740731197d9830c0,1
0ab87bc5fae1e27c9ccb814572ae9028,0
0ab9a888d5864a13bd13830840d340a0,0
0abb79ca9130999d4a9883249a61ed5c,0
0abf87ca70932dbb9579ad719c85ade1,0
0ad357e7166e55b2610b7c74c502c088,0
0ad8635f4400f8b2cc26bf8f7054cc7f,1
0ae0dc9a494273dbc235e7c2c108b4a1,0
0ae3da3acf7404dcbf0d0f3bf180241a,1
0aeb57e249b1d8c7d99eba4f4848ff99,0
0aed00aeadf76ca8701626790f2788c9,0
0af123f2db5fb928e59d8cb895b87a5b,0
0af462b59f68c9b1ec642571632ddfe3,0
0af6ddc71e82780375eb523a06392321,1
0afd57b0fa675ad2a78d689818435c0e,1
0b00a1f1657761cf26ee6f83ced1cadb,1
0b00a8b84cc782f8c473d5c41e2521c8,0
0b02afd829be4ccd4acc54332d0617d6,1
0b0c0e3054fd3d06d857e845a87ff54f,0
0b0d0c9ba297988f8e4f08722bd05e2c,1
0b111f9a8bec2a04ffebdbd02e3accc3,1
0b12b75faef0acb23d44428d13273cc3,1
0b1782734d993b06195ee6bd67ce4d9c,0
0b18e713b958f20ca330721ae1d30105,0
0b1974354c41afde4a05d0dc01b0236d,1
0b1d08f73922452bd7af3fbc3d42f115,1
0b1f33bcb3c4d4358b7430960ee9e127,0
0b27461ca634d4d0829cda88f946725c,1
0b29685295736f6e176cdc32d582de47,0
0b2de8495a4e9295c476233ec99b6b46,1
0b2ef650a7d2bdf6e3e9f5348b5541a9,0
0b30b6862e9f7ba5a68357710a960b70,0
0b3788a86cbf5a620060d6ae98f3b47f,0
0b3ac75ab9a42d3a320551c2943eae08,1
0b3df3b36e14dcbc4662dd8cd7fa342c,0
0b40c5e2f3f659230621dfd83a602f4f,1
0b4277532f4673b530bab67c8e382aa4,0
0b44b1cd908cf1f589947608448c111a,0
0b4677917087323477672bf9b70c58ae,0
0b469f17734cca213f4d0500ded15e41,0
0b49438c5530f8544395198ac31aedee,0
0b52eb8af92c1f9259759005918de10a,1
0b52f8f145b16725f57131e8a96c6e82,1
0b539bf2259ab1afdac4ba585901c201,0
0b55f16a4c239e8069c07176e1a707d7,0
0b5c1c395a80ff9d6e15b67752a852b7,0
0b6054c9fd0e4795cb5b93abcc533de6,0
0b608bf77e34f08909d0f5311a773a00,1
0b6437ab3f6093b928399206b519312f,0
0b654d5df6eef635523b7dc4e757cfc7,0
0b6cca431f2d84d03f587d8bfe3ea1ea,0
0b6d514a0bfd4f040585f11c474be3c7,1
0b75cf0a34e1341011f3fff7fe07c509,0
0b800d738b20d77e479b928654ce4ed0,1
0b80c7537ba279796ea05128ebbd6241,1
0b81d06f29667b9961cd9ce7b3d1cc77,0
0b835d2271e55936aeda35a20ea0449f,0
0b88160b6410db3c81be9918e11d504a,1
0b904b14e8773eef82ddd3d5fdc12dbd,1
0b9e961fbfb290c1c2872cdc65aefbd6,1
0b9f7c53e8b8e4deca3158be2d19d252,0
0b9f7fa851f7a6cfb0423959832e250c,0
0ba382d72a2a43b75cba953d033865a0,0
0ba8495d8c2443f17fac9ee2001a2a98,1
0baa580b33e2e5252e36ebba5cb9cad9,0
0baaae1fc8484bb49e0fede1a0e843b2,1
0bad1a8abbc61b6d0748ca718a5e6d32,0
0bafbf11bf78e66bafc4a28b91f610f6,1
0bb0e0e59cb131e6271a4be149e99596,1
0bb21dbd167326a0029e45a3d8ba5e2b,0
0bb64ed9cb7062931eee0c777fd71d8e,0
0bb6a4996e8cda310adb530adef6fff9,0
0bbc32cb13bde91a4c81c0246284b790,0
0bc5b9d680d34e134b70611fc18246d5,0
0bc6a326e374e5653cb5c3c8186fe299,0
0bc80fe59e1f6435540b3d8a29db5cd7,1
0bd0491308244a2ac7ad8d72c5b2db47,0
0bd1de2fb7470fd7aebb6b173b7e3ab1,0
0bd41b0256c0c95093219533a29f2e32,0
0bd59d6e35bcbc785241b8b7129c9f02,0
0be46aeae522067c2ccbb408fb431886,1
0bebb60c689ccd8108a8893b3dbf77bb,0
0beee0e0225ceb278c0c04ee21a3e7ac,1
0bf146f04eec8ccdd4465804a468499f,0
0bf18c03e25c493f8156dee926a6639d,0
0bf3eefec3b92b8961927c26b3d8494c,1
0bf58e3c5e0dc45b1f19fbb8ab07a8c4,0
0bf60c0396e9624ffaf766ebc4e44f62,1
0bf6a7a4fa38aa62b104ce9955924f8a,0
0bf76f03a3d0b37debfff24932e51f57,0
0bf8bb9f2b061c5462a6de08943f2560,0
0bf9c07dc45faca494a5baa92194fc7e,0
0bfca6059d79079553eb66b1a18dd944,0
0c006f37f959540e880bf379359b3084,0
0c03df02a5da920f307dcfc532b47d68,0
0c0c29d9447e9bdfbfb4bb73cc736746,0
0c0c7e583fa3cb70aebb185a6e19f016,1
0c0f8a8a708caa74938cc09929a337a4,1
0c152aa126f90f7808cd9f3a123d6bc9,0
0c15ce6400d1a3327395ce4d3aa32467,0
0c1957a475345fb78cb5e0dc99067c3d,0
0c1ce5bb75adf6805f619b20ba573d48,1
0c2ef49833aaefb7a76fd6817a8e1e4f,1
0c33ee481642d0e6eb61d7c4211791a2,0
0c36125aa9694f2a914b620ce6fe997e,1
0c3b6c3e3176674efc025e5ff28c7868,0
0c43b3b35c876ab93e768301bc9b8db5,0
0c44f3f62b2ced09a8c3c4993efa7ee8,0
0c5d8fb776a0daee0b208dca06b42282,1
0c6185295b756fee1f4b71847075d126,0
0c623154f5acbf258391d6f9658286f3,0
0c6272a19d91e7b006457f8c00886df7,0
0c6d0118910e0229c6e41ff2a16ef2e7,0
0c742e19e9eacc21150dc156f6d001bd,1
0c7adaf8f2495d1db7cbab02517fac91,0
0c88c79d49b613af47cf5e15086b7295,0
0c89f5b0c42f35507441a3bcea7e6aa5,1
0c8ae1699a51881a791d93d3d6b8e244,0
0c8e7eee6e9a13e0eb50cdf737e0c8b4,1
0c8f6b39dc0bcc5976585c3d4a769695,0
0c956c1be1afd33bd86202d610a3cbd6,0
0c973e9004bde09f4b25da2c42a56cc1,0
0ca9db03aa291c9e46b645e7c0a7a79f,0
0cb10394e89df13dd397e2c9cc468f99,1
0cb9bcdc2d4a840dfd2a4cad67a758d1,0
0cbb921494e72dd84d590c9288570f99,0
0cbc5fb2a6b70b5d0e435d5217e7654b,0
0cbe5713c46376b6c5193880c8050c86,0
0cc46782416d5b4eb85f7675c679b03a,0
0cc60070c0ee4e41963878717a23f637,0
0cc956e3f4befedd16d3f49ae9a269ed,0
0ccd5c4866db63c81309c3222a389925,1
0cd954cd0992785ee300560080650f4a,0
0ce055a82aa29c0fea31c1870fd485a4,0
0cf7796524682ddc4800ab9b824b0b30,0
0d06e0e1893c542ef2aa9be23a634dbe,0
0d0cb0d01a7c290c7c500c4f76d619c3,1
0d0da7b78449a96ada4506784b92c837,0
0d14187a41d08940bd702b2205d0059e,0
0d18837feb612835badf2c87d389ce66,0
0d190ca0775bc2da1571924906bef64a,1
0d1a54a00ec436c97986dff828d4b2b4,0
0d1cdf731d7e4ad7d156f1e1e72151aa,0
0d1d3d0ca3a630f34ef5d5180ed99631,0
0d205b2f04c3d04e2464095ab782d4a2,1
0d21a96f7a9ed732dcef5673009a5c50,1
0d24eb7a6a36a1c3d4250fb5df071f31,1
0d251e295b0cba0239fa45828295c93b,0
0d2a297ea1210e80bcc67bc06d9da8a0,0
0d2ba131afde85f5860f421b31846f8a,0
0d2d85a362a5d952485c94ec32eb8990,1
0d2d940bcf966cb6de60a7e8c262c6e7,1
0d2fde31b2300df6f4d01eba92a720a0,0
0d36d4a76af112acff27945fed5d239a,1
0d4061580c2f70390ed8eb857ac13164,0
0d449a8d368d0ba74c15cb48ad0a5952,1
0d48ec8960ca3e6d709fbfb6c1ac4e2f,0
0d5267251fd9f6a7fbe2f2600c278a72,0
0d5b1ada8acdb428e8951e885a59b8d4,1
0d5b1fee2862495224b7bdb3f8abc778,0
0d5ba816421311cf113b6725f765557d,1
0d5cc91890c411599e994ab4d927350b,0
0d5d9552bc097b3209fb29544357ccab,0
0d61a6a8dd6cd86d3c152b5d8452bdd2,0
0d651f4983af1acac13a75afe35a37f6,0
0d6bdbd5dfa3b6f31c6a8c040385dc40,1
0d7a62b1c02339c596ddc3e3e547cae1,0
0d7c2cd15829c0e38ba5ed423785f0e1,0
0d7f98ffe87b6f8ba2d551a4f06fb7f0,0
0d841278e037a537038834185906485b,0
0d865431ecabe80ad699b586f23c5dbf,0
0d870fcad2d032f96ed1430c7af3af4d,0
0d8b27aee366f4d3d749368c26d041bf,0
0d9e1f9e50706f072dee65941be7d7dc,1
0da957b0a95e02f0be40bb242210e217,0
0da9e38292d8f7335433944d4860c31c,0
0dac56793e15f4799b3b800577af84c4,0
0dad96e3309e4d510b36030f2c2f0675,1
0db15ea90d79787c1d2b4b144fef229f,0
0db7cfe2e597e4448b885503edca9bf9,1
0dbcb290590aacc09167eb6c423722ee,0
0dbf270f89b922d3dfa394242bc43841,0
0dc1bfa6c79db1d7a2f7ea33de0e4c61,0
0dc35b07d59d551d93c951f68f87e92f,0
0dc71bdde7e0d64a2c37a52be1734444,1
0dd4ed9d6aa48c590e14477391958134,0
0de6518dd14ed43965e8d01833e982d5,1
0dee97db1326bfa711a3b6aebc6b5ea3,0
0df317af597f2abcc2724f18056d9909,1
0df3cec842d8b50fd86583fa0460b3d8,1
0df83163806a79137a75cb6adef4557b,1
0dfc75aea3a868cf579b4072e78f739e,0
0e018a065d26080362c215d74d843dad,0
0e022ab1714a2e1646a17122bc2dd61a,0
0e024796dc5a4ae55ff539b480718bed,1
0e03317e9ae55fbb8d4527ce45a0f0f8,0
0e074ce54255d4dc7e79595067b8731b,0
0e07c992d9a91c2f17d7c1aa429de3d2,0
0e0dcefbc71abf866c26da24b1762920,0
0e154cdc89802c5d039215c14bb974cc,1
0e17d30301c548bdb49b4528c6bc49e1,1
0e187aeb1d486f0bbf1786ea2e69249b,0
0e1efd7f192b215bef9ef804ec04d6be,1
0e21f369a4f47a19a13fa24239e52ad8,0
0e2a50c8114c19553572fea8571c5e82,1
0e2d4dc0bd9aa01092d019dbef77f579,1
0e3293e941ce138d1904661f27d366e5,1
0e39758f919ac54534125ae6fd458b90,0
0e39a2ba5f562d49f941c230ab4ce857,0
0e3f39b6ef5d86d558925f1006a73ff8,0
0e466de63a0945ee48c07ae958c9faa8,0
0e47a4f7dfacb47a5b6a4858d9ed1006,0
0e4998ac9ce8f15d75e5201c465be63a,0
0e4b26e61e2c4192412860cd3c13ff7f,1
0e52c3ddce0ed4c41cb55c1afedc3796,1
0e532be10398ac2e8c3c7e73266cbb6d,0
0e58d0e11af68376da73876adf5399ce,0
0e5b32b8cd8985ea75f1fac4575e0086,0
0e5e190f208496cfdfc31ea9a23c5fda,0
0e619e11860786ba1a131cf2c6630229,0
0e69984aaa04d70febee10e2036121f6,1
0e6c5d1b0b4b953662732ecdaded44ab,1
0e7071fea54698f22de28bf334280050,1
0e71ffba8016c59a4f25225730c7745a,0
0e78c200be587ffb1f7ba5b3351f1e3b,0
0e825f79be7725e8b0772ce8c2fde96e,0
0e837b343c6402ea14ec841f48b204ba,0
0e889f8dc4867605901bb80b9e858e6b,1
0e9079cc7a7cc91a2110955f411836f6,0
0ea71fddeeb48875a49b2250432ff1b1,0
0ead0a8e7b7c4e07eabb2fae62dfda52,1
0eadab4e5e265bc79718298396f31783,0
0eae752cbdadd6b8029328a7bce676fa,0
0eb9f934eb46f05b66f30f40b484844e,0
0ebb6cad9610a2512f236b0dd5f666e6,1
0ec07ff063a3e0a5af1f3bc17f1ffa8b,1
0ec0af38dec3eda70dc3742787cae340,1
0ec71072c5b5e32a93f3c5a08a75036e,1
0ed1ba33eb69c8a2a978bb5f7b96f091,0
0ed3638d8ee3c448ed1acbc13b60567e,1
0ed9974ce6faa86045cab2fe4bf5c602,0
0ede067539cc4e65568186a5e7fc1578,0
0ee265ddc24b8346a64f6ea6f696cca9,0
0ee82dcde11b960bddce9beba2d6e6f4,0
0eeb628f56bbe0e57e9be7cf24db2c38,0
0eec136010b09f6b62df4ce2e22da4ca,0
0eec2043afeec8dfef1eaa51f25f9b50,1
0eed4b5dcd9e68dd4b029a2bc59364c2,0
0ef52213eabbb961ab936a8318bf6fa6,1
0ef63c5d3b023568811480b20ed07f78,1
0ef7df539d222998ce5bb2d5a699a94d,0
0ef85523124ea8fba10b253faa0b6c2c,0
0ef8f7f4dfc2574d751d247c64349841,0
0ef9fd4b3bac85c660ad6131bde5b4dc,0
0efebc2e8c89534522e84989f37c008b,0
0f07521be7a99ba348cf680703f07516,0
0f0eba725fe9ffc2daa39ff5d7994e04,0
0f106005cb353c723469e3bce269f271,0
0f16f203c02bbd7e5a4969a246ce1fe0,0
0f1d7d9102f0ed028cbc94ef63503ba4,0
0f1f48e9fe1f978fd9827b82bf622f02,0
0f209dd69a797b0622acf170acd3fbb1,1
0f223b06b3e6ce1fc373f367df7ed5ee,0
0f2caa5f37c1e96934b127f301e15264,1
0f2f2610d126791d2e4294b0288c453a,0
0f329734e14298939d462534c578ce6f,0
0f38600c38caa45f054b55a62c2c1ecd,1
0f3ec4a010ed1666bc645f173cc8b8fa,1
0f42c3b9abb26702ae6a9abb8ba5787d,1
0f451cfd2e72311db81021a03553e242,0
0f4cbd05876d5d3217d86b1a2cf1e7ef,0
0f4d58c478ccfcd6bc268bd2272be569,0
0f506ceb5691a5a389299444ea2b9f93,0
0f525aaf8c2d16eda05c89d8b8a2bf4c,1
0f538a1266d09bb61ddfcb772b70d2a9,0
0f58c1c933ff0f94d6846e418ca39ed2,0
0f5e878ddfa7ee04457b134a9c17d481,0
0f67b623edd08f7327338fd76489f47f,0
0f691332feeed0596078d6fe52d412ef,1
0f7045dc156e1ad1f4edff5c2f38671f,0
0f74410013cbddb5f890ee8442c19295,0
0f7c89328db86655b4fa765f6007d26e,1
0f81b3469ea901f1adcd62bf2cfa196e,0
0f81f465488d18dffa9165e06b2ae77f,0
0f82300ff1f3ec79b46b42b500961c41,0
0f8476ac92e88fce75f5a2c9e132c4c4,0
0f86b84c33e9edd5f1ca215fda8bdd51,1
0f88329256f19cd996272f6eb2d996cc,1
0f885e85c6168d6026ca4c903a242a87,1
0f8c25824f17aa8f0e4b82091a30daf3,0
